event_id,ts,college_id,student_id,event_type,company,ctc_lpa,branch
COL-KN05-PLA-000218,2026-05-15 15:56:41,COL-KN05,COL-KN05-S0089,placement_confirmed,Brightloom Analytics,11.3,ECE
COL-DL01-APP-000048,2026-05-15 17:22:54,COL-DL01,COL-DL01-S0007,application_submitted,,,IT
COL-DL01-OFF-000735,2026-05-15 17:43:34,COL-DL01,COL-DL01-S0256,offer_extended,Sundeck Logistics,13.2,Mech
COL-KN05-INT-000110,2026-05-15 18:47:03,COL-KN05,COL-KN05-S0089,interview_scheduled,Tarna Systems,,IT
COL-DL01-APP-000069,2026-05-15 19:04:18,COL-DL01,COL-DL01-S0264,application_submitted,,,ECE
COL-PN02-INT-000419,2026-05-15 19:23:03,COL-PN02,COL-PN02-S0346,interview_completed,Brightloom Analytics,,CSE
COL-PN02-OFF-000539,2026-05-15 19:46:48,COL-PN02,COL-PN02-S0076,offer_extended,Brightloom Analytics,11.3,Mech
COL-DL01-INT-000343,2026-05-15 20:26:16,COL-DL01,COL-DL01-S0038,interview_scheduled,Quillhouse Media,,ECE
COL-PN02-APP-000226,2026-05-15 21:30:27,COL-PN02,COL-PN02-S0010,application_submitted,,,ECE
COL-JP03-PLA-000381,2026-05-15 22:10:19,COL-JP03,COL-JP03-S0184,placement_confirmed,Ferrolytics,13.4,Civil
COL-DL01-APP-000264,2026-05-15 22:10:29,COL-DL01,COL-DL01-S0313,application_submitted,,,Civil
COL-PN02-INT-000385,2026-05-15 22:23:00,COL-PN02,COL-PN02-S0006,interview_scheduled,Voltbase,,CSE
COL-DL01-APP-000010,2026-05-15 23:31:34,COL-DL01,COL-DL01-S0366,application_submitted,,,Mech
COL-PN02-INT-000307,2026-05-16 00:58:19,COL-PN02,COL-PN02-S0167,interview_scheduled,Tarna Systems,,CSE
COL-PN02-APP-000042,2026-05-16 01:42:49,COL-PN02,COL-PN02-S0150,application_submitted,,,ECE
COL-DL01-INT-000477,2026-05-16 01:47:21,COL-DL01,COL-DL01-S0326,interview_scheduled,Sundeck Logistics,,IT
COL-DL01-APP-000302,2026-05-16 02:00:38,COL-DL01,COL-DL01-S0145,application_submitted,,,Civil
COL-DL01-INT-000587,2026-05-16 02:28:06,COL-DL01,COL-DL01-S0079,interview_completed,Northgate Retail,,Mech
COL-DL01-INT-000542,2026-05-16 03:04:48,COL-DL01,COL-DL01-S0353,interview_completed,Quillhouse Media,,Mech
COL-DL01-INT-000387,2026-05-16 04:53:13,COL-DL01,COL-DL01-S0046,interview_scheduled,Quillhouse Media,,ECE
COL-KN05-APP-000061,2026-05-16 05:07:24,COL-KN05,COL-KN05-S0068,application_submitted,,,ECE
COL-DL01-INT-000397,2026-05-16 05:46:37,COL-DL01,COL-DL01-S0290,interview_scheduled,Brightloom Analytics,,CSE
COL-DL01-APP-000276,2026-05-16 05:49:06,COL-DL01,COL-DL01-S0355,application_submitted,,,Mech
COL-PN02-APP-000069,2026-05-16 05:56:11,COL-PN02,COL-PN02-S0039,application_submitted,,,CSE
COL-JP03-INT-000205,2026-05-16 06:05:48,COL-JP03,COL-JP03-S0171,interview_scheduled,Ferrolytics,,IT
COL-BH04-OFF-000257,2026-05-16 06:10:03,COL-BH04,COL-BH04-S0112,offer_extended,Tarna Systems,5.9,Mech
COL-JP03-APP-000022,2026-05-16 07:15:20,COL-JP03,COL-JP03-S0027,application_submitted,,,Mech
COL-DL01-INT-000457,2026-05-16 07:27:36,COL-DL01,COL-DL01-S0057,interview_scheduled,Ferrolytics,,IT
COL-BH04-APP-000126,2026-05-16 07:30:32,COL-BH04,COL-BH04-S0184,application_submitted,,,CSE
COL-PN02-APP-000014,2026-05-16 07:34:30,COL-PN02,COL-PN02-S0104,application_submitted,,,IT
COL-PN02-INT-000367,2026-05-16 07:53:39,COL-PN02,COL-PN02-S0316,interview_scheduled,Kelvin Manufacturing,,ECE
COL-JP03-APP-000142,2026-05-16 08:20:03,COL-JP03,COL-JP03-S0234,application_submitted,,,ECE
COL-PN02-INT-000405,2026-05-16 08:25:06,COL-PN02,COL-PN02-S0268,interview_completed,Kelvin Manufacturing,,CSE
COL-DL01-INT-000613,2026-05-16 09:43:57,COL-DL01,COL-DL01-S0204,interview_completed,Quillhouse Media,,CSE
COL-DL01-APP-000204,2026-05-16 09:57:48,COL-DL01,COL-DL01-S0255,application_submitted,,,CSE
COL-DL01-INT-000415,2026-05-16 10:20:03,COL-DL01,COL-DL01-S0188,interview_scheduled,Brightloom Analytics,,IT
COL-PN02-APP-000176,2026-05-16 10:23:10,COL-PN02,COL-PN02-S0305,application_submitted,,,ECE
COL-JP03-APP-000070,2026-05-16 11:27:28,COL-JP03,COL-JP03-S0134,application_submitted,,,CSE
COL-PN02-APP-000217,2026-05-16 11:36:37,COL-PN02,COL-PN02-S0332,application_submitted,,,IT
COL-DL01-APP-000274,2026-05-16 12:05:30,COL-DL01,COL-DL01-S0314,application_submitted,,,Civil
COL-DL01-INT-000388,2026-05-16 12:08:20,COL-DL01,COL-DL01-S0025,interview_scheduled,Quillhouse Media,,Mech
COL-DL01-OFF-000680,2026-05-16 12:21:39,COL-DL01,COL-DL01-S0198,offer_extended,Ferrolytics,10.9,ECE
COL-DL01-APP-000133,2026-05-16 12:34:23,COL-DL01,COL-DL01-S0081,application_submitted,,,IT
COL-JP03-APP-000078,2026-05-16 13:40:30,COL-JP03,COL-JP03-S0183,application_submitted,,,CSE
COL-DL01-INT-000565,2026-05-16 13:51:01,COL-DL01,COL-DL01-S0220,interview_completed,Brightloom Analytics,,IT
COL-DL01-INT-000318,2026-05-16 13:52:53,COL-DL01,COL-DL01-S0302,interview_scheduled,Tarna Systems,,Civil
COL-BH04-APP-000102,2026-05-16 14:12:25,COL-BH04,COL-BH04-S0032,application_submitted,,,ECE
COL-DL01-APP-000046,2026-05-16 14:28:25,COL-DL01,COL-DL01-S0407,application_submitted,,,CSE
COL-PN02-PLA-000607,2026-05-16 14:40:30,COL-PN02,COL-PN02-S0172,placement_confirmed,Ferrolytics,3.8,CSE
COL-KN05-INT-000098,2026-05-16 14:56:29,COL-KN05,COL-KN05-S0032,interview_scheduled,Northgate Retail,,Mech
COL-KN05-INT-000108,2026-05-16 15:51:08,COL-KN05,COL-KN05-S0041,interview_scheduled,Tarna Systems,,CSE
COL-DL01-INT-000611,2026-05-16 16:27:47,COL-DL01,COL-DL01-S0407,interview_completed,Argento Fintech,,ECE
COL-BH04-INT-000165,2026-05-16 16:27:54,COL-BH04,COL-BH04-S0023,interview_scheduled,Brightloom Analytics,,Mech
COL-JP03-OFF-000362,2026-05-16 16:46:34,COL-JP03,COL-JP03-S0001,offer_extended,Argento Fintech,7.5,Civil
COL-PN02-INT-000460,2026-05-16 17:20:03,COL-PN02,COL-PN02-S0141,interview_completed,Paperlane HR Tech,,CSE
COL-JP03-INT-000262,2026-05-16 18:14:16,COL-JP03,COL-JP03-S0184,interview_scheduled,Argento Fintech,,Civil
COL-PN02-INT-000335,2026-05-16 18:31:23,COL-PN02,COL-PN02-S0122,interview_scheduled,Paperlane HR Tech,,CSE
COL-BH04-APP-000128,2026-05-16 19:24:43,COL-BH04,COL-BH04-S0151,application_submitted,,,Civil
COL-PN02-PLA-000610,2026-05-16 19:46:48,COL-PN02,COL-PN02-S0076,placement_confirmed,Brightloom Analytics,11.3,ECE
COL-DL01-APP-000226,2026-05-16 20:01:51,COL-DL01,COL-DL01-S0141,application_submitted,,,Mech
COL-JP03-INT-000288,2026-05-16 20:15:42,COL-JP03,COL-JP03-S0257,interview_completed,Paperlane HR Tech,,CSE
COL-DL01-APP-000208,2026-05-16 21:18:44,COL-DL01,COL-DL01-S0150,application_submitted,,,Civil
COL-PN02-OFF-000560,2026-05-16 21:32:09,COL-PN02,COL-PN02-S0169,offer_extended,Brightloom Analytics,5.9,IT
COL-BH04-APP-000122,2026-05-16 22:47:06,COL-BH04,COL-BH04-S0006,application_submitted,,,ECE
COL-KN05-INT-000116,2026-05-17 00:37:58,COL-KN05,COL-KN05-S0103,interview_scheduled,Brightloom Analytics,,Mech
COL-PN02-PLA-000612,2026-05-17 00:44:39,COL-PN02,COL-PN02-S0236,placement_confirmed,Kelvin Manufacturing,9.3,ECE
COL-KN05-APP-000040,2026-05-17 01:18:01,COL-KN05,COL-KN05-S0027,application_submitted,,,CSE
COL-BH04-INT-000250,2026-05-17 01:32:41,COL-BH04,COL-BH04-S0003,interview_completed,Voltbase,,Mech
COL-PN02-INT-000359,2026-05-17 01:34:54,COL-PN02,COL-PN02-S0176,interview_scheduled,Kelvin Manufacturing,,Mech
COL-DL01-APP-000023,2026-05-17 04:34:36,COL-DL01,COL-DL01-S0025,application_submitted,,,Mech
COL-JP03-APP-000075,2026-05-17 05:04:23,COL-JP03,COL-JP03-S0094,application_submitted,,,Civil
COL-DL01-INT-000463,2026-05-17 06:17:12,COL-DL01,COL-DL01-S0133,interview_scheduled,Kelvin Manufacturing,,Civil
COL-DL01-APP-000036,2026-05-17 06:23:30,COL-DL01,COL-DL01-S0209,application_submitted,,,IT
COL-DL01-INT-000501,2026-05-17 06:27:57,COL-DL01,COL-DL01-S0189,interview_completed,Kelvin Manufacturing,,CSE
COL-JP03-INT-000353,2026-05-17 06:29:04,COL-JP03,COL-JP03-S0031,interview_completed,Argento Fintech,,Mech
COL-DL01-INT-000549,2026-05-17 06:29:59,COL-DL01,COL-DL01-S0086,interview_completed,Northgate Retail,,ECE
COL-JP03-APP-000009,2026-05-17 06:47:08,COL-JP03,COL-JP03-S0118,application_submitted,,,Civil
COL-DL01-INT-000351,2026-05-17 06:57:41,COL-DL01,COL-DL01-S0400,interview_scheduled,Brightloom Analytics,,CSE
COL-PN02-OFF-000580,2026-05-17 06:59:46,COL-PN02,COL-PN02-S0255,offer_extended,Argento Fintech,10.2,Mech
COL-JP03-OFF-000374,2026-05-17 07:18:02,COL-JP03,COL-JP03-S0259,offer_extended,Argento Fintech,13.1,CSE
COL-DL01-APP-000078,2026-05-17 07:22:01,COL-DL01,COL-DL01-S0332,application_submitted,,,IT
COL-DL01-APP-000104,2026-05-17 07:58:03,COL-DL01,COL-DL01-S0026,application_submitted,,,Mech
COL-KN05-APP-000081,2026-05-17 08:15:10,COL-KN05,COL-KN05-S0104,application_submitted,,,Mech
COL-DL01-INT-000624,2026-05-17 08:32:45,COL-DL01,COL-DL01-S0351,interview_completed,Ferrolytics,,CSE
COL-KN05-INT-000159,2026-05-17 09:06:46,COL-KN05,COL-KN05-S0148,interview_completed,Voltbase,,ECE
COL-JP03-INT-000188,2026-05-17 11:03:34,COL-JP03,COL-JP03-S0022,interview_scheduled,Sundeck Logistics,,CSE
COL-PN02-APP-000218,2026-05-17 13:29:27,COL-PN02,COL-PN02-S0109,application_submitted,,,Civil
COL-DL01-APP-000151,2026-05-17 13:30:29,COL-DL01,COL-DL01-S0100,application_submitted,,,Mech
COL-JP03-INT-000185,2026-05-17 13:48:17,COL-JP03,COL-JP03-S0098,interview_scheduled,Ferrolytics,,Civil
COL-DL01-OFF-000704,2026-05-17 13:48:46,COL-DL01,COL-DL01-S0374,offer_extended,Northgate Retail,10.7,Civil
COL-KN05-APP-000056,2026-05-17 14:04:10,COL-KN05,COL-KN05-S0024,application_submitted,,,IT
COL-PN02-APP-000082,2026-05-17 14:13:18,COL-PN02,COL-PN02-S0336,application_submitted,,,Civil
COL-DL01-APP-000060,2026-05-17 14:53:57,COL-DL01,COL-DL01-S0216,application_submitted,,,Mech
COL-DL01-APP-000244,2026-05-17 16:21:17,COL-DL01,COL-DL01-S0131,application_submitted,,,Civil
COL-JP03-INT-000211,2026-05-17 16:37:41,COL-JP03,COL-JP03-S0117,interview_scheduled,Brightloom Analytics,,Mech
COL-JP03-PLA-000391,2026-05-17 16:46:34,COL-JP03,COL-JP03-S0001,placement_confirmed,Argento Fintech,7.5,Mech
COL-PN02-APP-000230,2026-05-17 17:27:12,COL-PN02,COL-PN02-S0191,application_submitted,,,IT
COL-DL01-APP-000249,2026-05-17 17:31:16,COL-DL01,COL-DL01-S0015,application_submitted,,,CSE
COL-KN05-INT-000131,2026-05-17 17:50:13,COL-KN05,COL-KN05-S0111,interview_scheduled,Paperlane HR Tech,,Mech
COL-JP03-APP-000147,2026-05-17 18:12:11,COL-JP03,COL-JP03-S0177,application_submitted,,,Civil
COL-DL01-INT-000462,2026-05-17 18:40:06,COL-DL01,COL-DL01-S0351,interview_scheduled,Quillhouse Media,,CSE
COL-PN02-OFF-000577,2026-05-17 18:48:17,COL-PN02,COL-PN02-S0081,offer_extended,Paperlane HR Tech,10.7,ECE
COL-DL01-INT-000413,2026-05-17 19:01:46,COL-DL01,COL-DL01-S0261,interview_scheduled,Argento Fintech,,ECE
COL-PN02-INT-000281,2026-05-17 20:07:05,COL-PN02,COL-PN02-S0142,interview_scheduled,Argento Fintech,,Civil
COL-BH04-APP-000091,2026-05-17 20:29:48,COL-BH04,COL-BH04-S0081,application_submitted,,,CSE
COL-PN02-INT-000510,2026-05-17 21:37:58,COL-PN02,COL-PN02-S0185,interview_completed,Tarna Systems,,Mech
COL-JP03-INT-000182,2026-05-17 22:27:06,COL-JP03,COL-JP03-S0043,interview_scheduled,Quillhouse Media,,ECE
COL-DL01-OFF-000733,2026-05-17 22:48:58,COL-DL01,COL-DL01-S0098,offer_extended,Northgate Retail,13.4,CSE
COL-DL01-INT-000543,2026-05-17 22:56:12,COL-DL01,COL-DL01-S0166,interview_completed,Northgate Retail,,CSE
COL-JP03-INT-000281,2026-05-17 23:11:25,COL-JP03,COL-JP03-S0252,interview_completed,Northgate Retail,,Civil
COL-DL01-APP-000009,2026-05-18 00:22:32,COL-DL01,COL-DL01-S0398,application_submitted,,,Civil
COL-PN02-INT-000353,2026-05-18 00:57:40,COL-PN02,COL-PN02-S0248,interview_scheduled,Quillhouse Media,,IT
COL-KN05-APP-000077,2026-05-18 01:01:12,COL-KN05,COL-KN05-S0140,application_submitted,,,CSE
COL-KN05-INT-000115,2026-05-18 01:25:04,COL-KN05,COL-KN05-S0024,interview_scheduled,Argento Fintech,,Civil
COL-DL01-INT-000623,2026-05-18 01:46:56,COL-DL01,COL-DL01-S0267,interview_completed,Tarna Systems,,CSE
COL-KN05-INT-000122,2026-05-18 02:15:21,COL-KN05,COL-KN05-S0048,interview_scheduled,Paperlane HR Tech,,ECE
COL-DL01-INT-000537,2026-05-18 03:13:36,COL-DL01,COL-DL01-S0164,interview_completed,Paperlane HR Tech,,CSE
COL-DL01-APP-000181,2026-05-18 03:21:51,COL-DL01,COL-DL01-S0166,application_submitted,,,CSE
COL-KN05-INT-000170,2026-05-18 03:37:17,COL-KN05,COL-KN05-S0056,interview_completed,Quillhouse Media,,CSE
COL-DL01-INT-000550,2026-05-18 04:15:01,COL-DL01,COL-DL01-S0150,interview_completed,Tarna Systems,,IT
COL-PN02-APP-000175,2026-05-18 04:29:31,COL-PN02,COL-PN02-S0060,application_submitted,,,Civil
COL-PN02-INT-000396,2026-05-18 05:01:17,COL-PN02,COL-PN02-S0016,interview_scheduled,Paperlane HR Tech,,Mech
COL-DL01-INT-000472,2026-05-18 06:00:29,COL-DL01,COL-DL01-S0051,interview_scheduled,Tarna Systems,,Mech
COL-JP03-INT-000354,2026-05-18 06:19:04,COL-JP03,COL-JP03-S0006,interview_completed,Brightloom Analytics,,Civil
COL-PN02-APP-000149,2026-05-18 06:23:44,COL-PN02,COL-PN02-S0357,application_submitted,,,Mech
COL-DL01-APP-000177,2026-05-18 06:36:14,COL-DL01,COL-DL01-S0309,application_submitted,,,CSE
COL-JP03-INT-000314,2026-05-18 06:37:04,COL-JP03,COL-JP03-S0209,interview_completed,Voltbase,,Civil
COL-DL01-APP-000012,2026-05-18 07:22:42,COL-DL01,COL-DL01-S0057,application_submitted,,,CSE
COL-PN02-APP-000142,2026-05-18 10:08:18,COL-PN02,COL-PN02-S0316,application_submitted,,,IT
COL-DL01-INT-000475,2026-05-18 10:18:11,COL-DL01,COL-DL01-S0032,interview_scheduled,Sundeck Logistics,,CSE
COL-DL01-OFF-000708,2026-05-18 11:08:00,COL-DL01,COL-DL01-S0067,offer_extended,Northgate Retail,6.8,CSE
COL-PN02-INT-000493,2026-05-18 11:20:27,COL-PN02,COL-PN02-S0010,interview_completed,Kelvin Manufacturing,,Mech
COL-PN02-INT-000490,2026-05-18 11:23:39,COL-PN02,COL-PN02-S0098,interview_completed,Northgate Retail,,ECE
COL-DL01-APP-000114,2026-05-18 12:54:23,COL-DL01,COL-DL01-S0177,application_submitted,,,IT
COL-BH04-APP-000052,2026-05-18 13:41:07,COL-BH04,COL-BH04-S0070,application_submitted,,,Mech
COL-KN05-APP-000019,2026-05-18 14:32:02,COL-KN05,COL-KN05-S0072,application_submitted,,,Mech
COL-DL01-APP-000050,2026-05-18 14:47:19,COL-DL01,COL-DL01-S0123,application_submitted,,,IT
COL-PN02-APP-000088,2026-05-18 16:17:14,COL-PN02,COL-PN02-S0085,application_submitted,,,IT
COL-BH04-APP-000033,2026-05-18 17:45:34,COL-BH04,COL-BH04-S0124,application_submitted,,,IT
COL-BH04-APP-000056,2026-05-18 17:50:44,COL-BH04,COL-BH04-S0010,application_submitted,,,IT
COL-PN02-INT-000339,2026-05-18 19:17:44,COL-PN02,COL-PN02-S0070,interview_scheduled,Kelvin Manufacturing,,Civil
COL-JP03-APP-000161,2026-05-18 19:32:33,COL-JP03,COL-JP03-S0083,application_submitted,,,CSE
COL-DL01-OFF-000729,2026-05-18 19:42:03,COL-DL01,COL-DL01-S0123,offer_extended,Brightloom Analytics,13.9,ECE
COL-BH04-APP-000080,2026-05-18 21:02:04,COL-BH04,COL-BH04-S0039,application_submitted,,,IT
COL-DL01-APP-000076,2026-05-18 21:56:22,COL-DL01,COL-DL01-S0153,application_submitted,,,Civil
COL-PN02-APP-000241,2026-05-18 22:55:23,COL-PN02,COL-PN02-S0149,application_submitted,,,CSE
COL-DL01-APP-000266,2026-05-18 23:10:25,COL-DL01,COL-DL01-S0403,application_submitted,,,ECE
COL-BH04-INT-000151,2026-05-19 00:29:08,COL-BH04,COL-BH04-S0024,interview_scheduled,Quillhouse Media,,CSE
COL-PN02-APP-000048,2026-05-19 01:18:39,COL-PN02,COL-PN02-S0163,application_submitted,,,CSE
COL-PN02-OFF-000566,2026-05-19 01:32:47,COL-PN02,COL-PN02-S0005,offer_extended,Paperlane HR Tech,6.7,Mech
COL-DL01-OFF-000732,2026-05-19 01:43:16,COL-DL01,COL-DL01-S0245,offer_extended,Paperlane HR Tech,8.3,CSE
COL-DL01-OFF-000713,2026-05-19 03:33:03,COL-DL01,COL-DL01-S0285,offer_extended,Voltbase,3.7,Civil
COL-DL01-OFF-000695,2026-05-19 04:43:31,COL-DL01,COL-DL01-S0072,offer_extended,Argento Fintech,4.0,Civil
COL-DL01-APP-000103,2026-05-19 04:46:08,COL-DL01,COL-DL01-S0330,application_submitted,,,Civil
COL-PN02-INT-000468,2026-05-19 05:52:00,COL-PN02,COL-PN02-S0367,interview_completed,Northgate Retail,,ECE
COL-BH04-APP-000002,2026-05-19 06:25:15,COL-BH04,COL-BH04-S0057,application_submitted,,,IT
COL-PN02-APP-000243,2026-05-19 06:34:49,COL-PN02,COL-PN02-S0196,application_submitted,,,ECE
COL-PN02-INT-000495,2026-05-19 06:38:53,COL-PN02,COL-PN02-S0172,interview_completed,Tarna Systems,,CSE
COL-DL01-OFF-000671,2026-05-19 07:07:27,COL-DL01,COL-DL01-S0335,offer_extended,Sundeck Logistics,8.0,Civil
COL-DL01-APP-000193,2026-05-19 07:10:58,COL-DL01,COL-DL01-S0101,application_submitted,,,CSE
COL-JP03-INT-000348,2026-05-19 07:55:51,COL-JP03,COL-JP03-S0260,interview_completed,Tarna Systems,,IT
COL-JP03-APP-000016,2026-05-19 08:14:18,COL-JP03,COL-JP03-S0053,application_submitted,,,CSE
COL-KN05-OFF-000210,2026-05-19 08:45:10,COL-KN05,COL-KN05-S0115,offer_extended,Sundeck Logistics,13.1,CSE
COL-DL01-APP-000029,2026-05-19 10:02:50,COL-DL01,COL-DL01-S0348,application_submitted,,,CSE
COL-DL01-INT-000372,2026-05-19 10:14:14,COL-DL01,COL-DL01-S0352,interview_scheduled,Ferrolytics,,Civil
COL-PN02-INT-000370,2026-05-19 11:15:39,COL-PN02,COL-PN02-S0083,interview_scheduled,Argento Fintech,,ECE
COL-PN02-INT-000262,2026-05-19 11:27:48,COL-PN02,COL-PN02-S0151,interview_scheduled,Voltbase,,IT
COL-BH04-INT-000179,2026-05-19 11:37:48,COL-BH04,COL-BH04-S0176,interview_scheduled,Voltbase,,Civil
COL-DL01-APP-000305,2026-05-19 13:36:42,COL-DL01,COL-DL01-S0071,application_submitted,,,ECE
COL-PN02-APP-000006,2026-05-19 13:42:50,COL-PN02,COL-PN02-S0207,application_submitted,,,Civil
COL-JP03-INT-000222,2026-05-19 13:43:25,COL-JP03,COL-JP03-S0185,interview_scheduled,Sundeck Logistics,,Civil
COL-DL01-INT-000569,2026-05-19 14:50:21,COL-DL01,COL-DL01-S0364,interview_completed,Brightloom Analytics,,Civil
COL-JP03-APP-000008,2026-05-19 15:14:49,COL-JP03,COL-JP03-S0063,application_submitted,,,ECE
COL-DL01-INT-000374,2026-05-19 16:29:17,COL-DL01,COL-DL01-S0101,interview_scheduled,Ferrolytics,,Mech
COL-DL01-APP-000286,2026-05-19 16:59:25,COL-DL01,COL-DL01-S0377,application_submitted,,,CSE
COL-DL01-PLA-000772,2026-05-19 17:34:35,COL-DL01,COL-DL01-S0334,placement_confirmed,Ferrolytics,13.5,Civil
COL-DL01-APP-000304,2026-05-19 20:12:39,COL-DL01,COL-DL01-S0278,application_submitted,,,Mech
COL-PN02-OFF-000550,2026-05-19 20:31:08,COL-PN02,COL-PN02-S0035,offer_extended,Argento Fintech,8.8,Civil
COL-BH04-OFF-000266,2026-05-19 20:36:52,COL-BH04,COL-BH04-S0176,offer_extended,Voltbase,9.8,Mech
COL-PN02-APP-000190,2026-05-19 20:47:38,COL-PN02,COL-PN02-S0098,application_submitted,,,ECE
COL-PN02-APP-000133,2026-05-19 20:56:35,COL-PN02,COL-PN02-S0138,application_submitted,,,Mech
COL-DL01-APP-000111,2026-05-19 20:59:49,COL-DL01,COL-DL01-S0030,application_submitted,,,IT
COL-PN02-APP-000079,2026-05-19 21:06:38,COL-PN02,COL-PN02-S0268,application_submitted,,,CSE
COL-DL01-PLA-000743,2026-05-19 22:48:58,COL-DL01,COL-DL01-S0098,placement_confirmed,Northgate Retail,13.4,IT
COL-DL01-INT-000339,2026-05-19 23:45:40,COL-DL01,COL-DL01-S0183,interview_scheduled,Tarna Systems,,CSE
COL-BH04-INT-000167,2026-05-20 00:16:05,COL-BH04,COL-BH04-S0124,interview_scheduled,Ferrolytics,,CSE
COL-BH04-APP-000124,2026-05-20 00:24:37,COL-BH04,COL-BH04-S0116,application_submitted,,,IT
COL-DL01-INT-000622,2026-05-20 01:15:28,COL-DL01,COL-DL01-S0176,interview_completed,Northgate Retail,,ECE
COL-PN02-PLA-000599,2026-05-20 01:18:06,COL-PN02,COL-PN02-S0324,placement_confirmed,Kelvin Manufacturing,13.6,ECE
COL-BH04-INT-000230,2026-05-20 02:52:49,COL-BH04,COL-BH04-S0103,interview_completed,Voltbase,,IT
COL-KN05-APP-000062,2026-05-20 02:58:20,COL-KN05,COL-KN05-S0136,application_submitted,,,ECE
COL-BH04-APP-000121,2026-05-20 03:59:25,COL-BH04,COL-BH04-S0027,application_submitted,,,Civil
COL-JP03-INT-000271,2026-05-20 04:40:14,COL-JP03,COL-JP03-S0248,interview_scheduled,Voltbase,,IT
COL-PN02-PLA-000598,2026-05-20 04:40:31,COL-PN02,COL-PN02-S0349,placement_confirmed,Voltbase,6.8,Mech
COL-PN02-INT-000454,2026-05-20 05:15:54,COL-PN02,COL-PN02-S0084,interview_completed,Tarna Systems,,Mech
COL-DL01-INT-000533,2026-05-20 06:06:03,COL-DL01,COL-DL01-S0059,interview_completed,Voltbase,,Mech
COL-PN02-APP-000059,2026-05-20 06:15:50,COL-PN02,COL-PN02-S0376,application_submitted,,,IT
COL-JP03-PLA-000385,2026-05-20 07:18:02,COL-JP03,COL-JP03-S0259,placement_confirmed,Argento Fintech,13.1,Mech
COL-KN05-PLA-000216,2026-05-20 08:45:10,COL-KN05,COL-KN05-S0115,placement_confirmed,Sundeck Logistics,13.1,CSE
COL-JP03-APP-000076,2026-05-20 09:00:23,COL-JP03,COL-JP03-S0223,application_submitted,,,Civil
COL-KN05-INT-000149,2026-05-20 09:08:43,COL-KN05,COL-KN05-S0007,interview_completed,Northgate Retail,,IT
COL-DL01-INT-000353,2026-05-20 09:27:26,COL-DL01,COL-DL01-S0370,interview_scheduled,Tarna Systems,,IT
COL-BH04-APP-000129,2026-05-20 10:22:37,COL-BH04,COL-BH04-S0005,application_submitted,,,Mech
COL-DL01-INT-000389,2026-05-20 10:30:09,COL-DL01,COL-DL01-S0369,interview_scheduled,Tarna Systems,,CSE
COL-DL01-OFF-000687,2026-05-20 11:12:01,COL-DL01,COL-DL01-S0364,offer_extended,Voltbase,13.2,IT
COL-KN05-OFF-000205,2026-05-20 12:00:08,COL-KN05,COL-KN05-S0114,offer_extended,Tarna Systems,3.4,Civil
COL-DL01-APP-000135,2026-05-20 12:18:31,COL-DL01,COL-DL01-S0261,application_submitted,,,ECE
COL-BH04-APP-000010,2026-05-20 12:40:39,COL-BH04,COL-BH04-S0019,application_submitted,,,Civil
COL-BH04-APP-000099,2026-05-20 13:17:05,COL-BH04,COL-BH04-S0135,application_submitted,,,Mech
COL-JP03-INT-000265,2026-05-20 13:25:27,COL-JP03,COL-JP03-S0192,interview_scheduled,Northgate Retail,,ECE
COL-DL01-APP-000267,2026-05-20 13:32:35,COL-DL01,COL-DL01-S0072,application_submitted,,,IT
COL-PN02-INT-000380,2026-05-20 15:03:18,COL-PN02,COL-PN02-S0003,interview_scheduled,Quillhouse Media,,Mech
COL-PN02-INT-000489,2026-05-20 15:28:07,COL-PN02,COL-PN02-S0341,interview_completed,Brightloom Analytics,,IT
COL-BH04-INT-000139,2026-05-20 15:48:19,COL-BH04,COL-BH04-S0001,interview_scheduled,Sundeck Logistics,,Mech
COL-DL01-APP-000118,2026-05-20 16:49:23,COL-DL01,COL-DL01-S0373,application_submitted,,,IT
COL-DL01-INT-000434,2026-05-20 17:32:11,COL-DL01,COL-DL01-S0313,interview_scheduled,Sundeck Logistics,,CSE
COL-JP03-APP-000087,2026-05-20 17:52:58,COL-JP03,COL-JP03-S0060,application_submitted,,,Civil
COL-JP03-INT-000244,2026-05-20 17:59:47,COL-JP03,COL-JP03-S0180,interview_scheduled,Paperlane HR Tech,,ECE
COL-JP03-APP-000152,2026-05-20 19:25:55,COL-JP03,COL-JP03-S0233,application_submitted,,,Civil
COL-DL01-PLA-000749,2026-05-20 19:42:03,COL-DL01,COL-DL01-S0123,placement_confirmed,Brightloom Analytics,13.9,ECE
COL-BH04-INT-000199,2026-05-20 19:44:42,COL-BH04,COL-BH04-S0031,interview_completed,Paperlane HR Tech,,IT
COL-DL01-INT-000358,2026-05-20 20:24:06,COL-DL01,COL-DL01-S0402,interview_scheduled,Kelvin Manufacturing,,IT
COL-BH04-APP-000025,2026-05-20 20:47:36,COL-BH04,COL-BH04-S0185,application_submitted,,,ECE
